Date,Gold_IDR_gram,USDIDR,IHSG
2018-12-06,574461.4954597782,14431.599609375,6115.4931640625
2018-12-07,582362.4707629366,14528.0,6126.35595703125
2018-12-10,578315.3790987775,14463.0,6111.35986328125
2018-12-11,580872.2991038237,14548.0,6076.5869140625
2018-12-12,585618.3838941648,14637.400390625,6115.5771484375
2018-12-13,582516.9677168444,14579.7998046875,6177.72021484375
2018-12-14,578659.9578825535,14550.0,6169.8427734375
2018-12-17,584647.9513851561,14578.0,6089.30517578125
2018-12-18,585921.3134099216,14588.7001953125,6081.8671875
2018-12-19,583308.2658298981,14490.0,6176.09423828125
2018-12-20,588787.5784450944,14493.0,6147.8759765625
2018-12-21,585906.1747013747,14534.7998046875,6163.59619140625
2018-12-24,592846.1427170575,14548.0,6163.59619140625
2018-12-26,600251.781366672,14710.0,6127.85009765625
2018-12-27,599951.3827156089,14609.400390625,6190.64306640625
2018-12-28,599205.61015792,14561.599609375,6194.498046875
2018-12-31,598103.1269984312,14553.0,6194.498046875
2019-01-02,595536.1936759528,14460.0,6181.1748046875
2019-01-03,598468.0635910212,14409.7001953125,6221.009765625
2019-01-04,592837.6349649024,14375.400390625,6274.5400390625
2019-01-07,590247.9237587686,14267.0,6287.22412109375
2019-01-08,581005.511031026,14083.0,6262.84716796875
2019-01-09,586047.3609186114,14138.0,6272.23779296875
2019-01-10,583625.9684620249,14130.0,6328.7138671875
2019-01-11,581323.0169283601,14048.0,6361.46484375
2019-01-14,581811.8686731523,14038.0,6336.1162109375
2019-01-15,583769.8236755787,14117.0,6408.7841796875
2019-01-16,585971.5869755226,14111.0,6413.35986328125
2019-01-17,586903.08164676,14140.0,6423.77978515625
2019-01-18,583852.8008758184,14173.0,6448.15576171875
2019-01-21,583852.8008758184,14168.0,6450.833984375
2019-01-22,589924.8476859517,14307.0,6468.56201171875
2019-01-23,586116.8181434565,14208.0,6451.169921875
2019-01-24,581118.9848298664,14130.900390625,6466.65478515625
2019-01-25,591856.5096021713,14189.0,6482.8427734375
2019-01-28,589489.5283071414,14078.0,6458.7119140625
2019-01-29,591483.7852116347,14063.0,6436.47998046875
2019-01-30,592715.7054223324,14074.0,6464.18896484375
2019-01-31,595410.4655358697,14033.0,6532.96923828125
2019-02-01,591310.487275284,13966.0,6538.63818359375
2019-02-04,588748.6160825073,13933.0,6481.451171875
2019-02-05,589738.9624473595,13957.5,6481.451171875
2019-02-06,587335.1793206552,13950.5,6547.876953125
2019-02-07,585795.8538338669,13915.0,6536.45703125
2019-02-08,589873.6000149953,13966.0,6521.6630859375
2019-02-11,586529.0401401771,13958.0,6495.001953125
2019-02-12,590673.169090132,14033.0,6426.3251953125
2019-02-13,590539.5887996367,14012.7001953125,6419.1162109375
2019-02-14,595913.0159296156,14151.0,6420.01806640625
2019-02-15,596807.4961395585,14083.0,6389.0849609375
2019-02-18,596807.4961395585,14136.0,6497.81494140625
2019-02-19,611486.4534056751,14192.5,6494.6669921875
2019-02-20,608800.5895897781,14096.5,6512.7841796875
2019-02-21,597124.937707975,14033.0,6537.76611328125
2019-02-22,603414.5131752656,14120.0,6501.3779296875
2019-02-25,598975.0749286091,14051.0,6525.35791015625
2019-02-26,596909.5361594217,14011.0,6540.9501953125
2019-02-27,591415.4779481208,13960.0,6525.68310546875
2019-02-28,591537.6946107728,14015.0,6443.34814453125
2019-03-01,591608.7239871142,14194.0,6499.8837890625
2019-03-04,582762.6822983647,14108.0,6488.419921875
2019-03-05,585490.7004034915,14205.0,6441.27978515625
2019-03-06,584563.7241941001,14150.5,6457.9560546875
2019-03-07,586704.8979718483,14214.5,6457.9560546875
2019-03-08,593834.0491160058,14240.7998046875,6383.06787109375
2019-03-11,592657.0031793423,14303.0,6366.43408203125
2019-03-12,595272.3519029083,14283.0,6353.77392578125
2019-03-13,599364.5409680582,14258.0,6377.5751953125
2019-03-14,592901.0416221874,14258.0,6413.26611328125
2019-03-15,597965.4153907895,14287.0,6461.18310546875
2019-03-18,595771.4082289649,14251.0,6509.44677734375
2019-03-19,597924.8316105905,14251.0,6480.27587890625
2019-03-20,594692.2854341151,14223.0,6482.7099609375
2019-03-21,590198.3750015385,14055.0,6501.77587890625
2019-03-22,595972.8794173021,14133.0,6525.27392578125
2019-03-25,601715.5801004485,14158.0,6411.2509765625
2019-03-26,598889.9831864907,14173.0,6469.9990234375
2019-03-27,596463.8720972355,14163.0,6444.73779296875
2019-03-28,594899.9791177289,14346.0,6480.7880859375
2019-03-29,591761.5380905685,14235.0,6468.7548828125
2019-04-01,589573.4418147589,14233.0,6452.61083984375
2019-04-02,590595.9136431592,14240.0,6476.06591796875
2019-04-03,589430.4193096298,14213.0,6476.06591796875
2019-04-04,588894.818911055,14210.0,6494.6298828125
2019-04-05,587086.6862405644,14151.0,6474.01806640625
2019-04-08,588508.5233323822,14112.0,6425.73388671875
2019-04-09,594723.0536756313,14191.0,6484.34814453125
2019-04-10,594963.1795419425,14136.0,6478.326171875
2019-04-11,587344.8921787528,14177.0,6410.166015625
2019-04-12,586638.2386173254,14138.0,6405.8662109375
2019-04-15,582759.6729561937,14086.0,6435.15087890625
2019-04-16,579172.4067840191,14155.5,6481.541015625
2019-04-17,575861.3375520064,14079.0,6481.541015625
2019-04-18,575684.6831932474,14078.0,6507.22119140625
2019-04-19,575684.6831932474,14036.0,6507.22119140625
2019-04-22,574689.2150401081,14036.0,6414.7431640625
2019-04-23,573834.5406978854,14061.5,6462.82177734375
2019-04-24,576616.9562910927,14061.0,6447.884765625
2019-04-25,580567.2638485469,14154.0,6372.787109375
2019-04-26,591008.1566151651,14306.5,6401.080078125
2019-04-29,582293.5892801391,14165.0,6425.89501953125
2019-04-30,585278.6822357586,14191.0,6455.35205078125
2019-05-01,586782.21253973,14243.0,6455.35205078125
2019-05-02,581477.5432504145,14244.2998046875,6374.421875
2019-05-03,585815.8761712408,14244.0,6319.458984375
2019-05-06,586383.8572885939,14230.0,6256.35205078125
2019-05-07,589518.2535727491,14286.0,6297.31787109375
2019-05-08,590115.4635448952,14346.2998046875,6270.2021484375
2019-05-09,589600.7844776312,14288.0,6198.80419921875
2019-05-10,592884.8650363529,14343.0,6209.1181640625
2019-05-13,598480.2819759658,14318.0,6135.39599609375
2019-05-14,603462.1048390473,14497.400390625,6071.2021484375
2019-05-15,601107.1295593116,14423.0,5980.884765625
2019-05-16,600700.8857524073,14540.0,5895.73779296875
2019-05-17,597001.2297651389,14569.5,5826.8681640625
2019-05-20,592560.7069104022,14443.0,5907.12109375
2019-05-21,590861.3500088415,14448.0,5951.3720703125
2019-05-22,590861.3500088415,14448.0,5939.63623046875
2019-05-23,599698.6547779741,14518.0,6032.69580078125
2019-05-24,596177.2469336248,14453.0,6057.35302734375
2019-05-27,596177.2469336248,14386.0,6098.97412109375
2019-05-28,592828.5401964409,14445.0,6033.14208984375
2019-05-29,595679.6002629075,14468.0,6104.10595703125
2019-05-30,595599.528947173,14393.0,6104.10595703125
2019-05-31,604588.7602094243,14401.0,6209.1171875
2019-06-03,606757.5322172847,14268.0,6209.1171875
2019-06-10,607674.9852370413,14268.0,6289.60986328125
2019-06-11,608796.0116557672,14276.0,6305.9921875
2019-06-12,612112.6207335772,14294.5,6276.1767578125
2019-06-13,614068.1821535609,14262.0,6273.08203125
2019-06-14,614954.8106013177,14273.0,6250.26513671875
2019-06-17,616249.1649132383,14318.0,6190.52490234375
2019-06-18,624020.4076103304,14413.5,6257.330078125
2019-06-19,617733.0959903308,14289.5,6339.26220703125
2019-06-20,639497.5597161995,14280.0,6335.6982421875
2019-06-21,634817.9371926843,14142.0,6315.43603515625
2019-06-24,643320.4330966069,14148.0,6288.46484375
2019-06-25,645185.4950814104,14183.0,6320.44482421875
2019-06-26,640730.7362619083,14118.0,6310.48876953125
2019-06-27,643693.1710919384,14215.5,6352.7099609375
2019-06-28,642882.2787595436,14184.5,6358.62890625
2019-07-01,629062.8789444604,14121.0,6379.68798828125
2019-07-02,638998.4938846438,14150.0,6384.89794921875
2019-07-03,647054.7850510695,14196.0,6362.6220703125
2019-07-04,647054.7850510695,14178.5,6375.966796875
2019-07-05,635404.5142534451,14150.0,6373.47705078125
2019-07-08,632217.3388846914,14076.0,6351.8271484375
2019-07-09,637430.9161348401,14187.0,6388.3232421875
2019-07-10,645399.4969196845,14236.0,6410.68310546875
2019-07-11,639381.2638924717,14161.5,6417.06591796875
2019-07-12,640231.0976200176,14124.0,6373.34521484375
2019-07-15,635285.429028787,14000.0,6418.23388671875
2019-07-16,630353.4624931052,13913.0,6401.8798828125
2019-07-17,640129.944668889,14008.5,6394.60888671875
2019-07-18,642956.5790872925,14023.0,6403.2939453125
2019-07-19,640077.3758237994,13970.0,6456.5390625
2019-07-22,638838.3294713743,13941.0,6433.546875
2019-07-23,639064.3933408256,13997.0,6403.81005859375
2019-07-24,642200.7132797932,14039.0,6384.98681640625
2019-07-25,637660.7967742621,14027.5,6401.365234375
2019-07-26,640884.6344318414,14052.7001953125,6325.23681640625
2019-07-29,638839.386508797,13997.0,6299.03515625
2019-07-30,646556.1596985417,14066.0,6376.99609375
2019-07-31,644946.4932773589,14066.400390625,6390.5048828125
2019-08-01,647099.1639469897,14165.0,6381.5419921875
2019-08-02,665970.1335917468,14329.0,6340.18017578125
2019-08-05,667377.4801543071,14173.0,6175.703125
2019-08-06,674482.1498497456,14248.0,6119.47119140625
2019-08-07,690953.8828810714,14258.0,6204.19482421875
2019-08-08,687347.6603277101,14274.5,6274.6708984375
2019-08-09,685014.4052093558,14236.5,6282.1318359375
2019-08-12,686407.336554706,14183.0,6250.59521484375
2019-08-13,687794.9267651123,14241.0,6210.9619140625
2019-08-14,693667.96570824,14232.7998046875,6267.3349609375
2019-08-15,695615.1060939309,14238.0,6257.5859375
2019-08-16,696984.6641053257,14333.0,6286.6572265625
2019-08-19,686343.7088225853,14228.0,6296.71484375
2019-08-20,693552.2026814049,14337.2998046875,6295.73779296875
2019-08-21,693010.4046974563,14326.099609375,6252.966796875
2019-08-22,687188.200589049,14275.0,6239.2451171875
2019-08-23,698328.6270881642,14228.0,6255.59716796875
2019-08-26,697111.8521598001,14206.0,6214.509765625
2019-08-27,706194.0135040571,14253.7998046875,6278.1708984375
2019-08-28,709177.2964466793,14343.7998046875,6281.64599609375
2019-08-29,702371.0885223679,14311.2998046875,6289.119140625
2019-08-30,695044.3439665464,14231.0,6328.47021484375
2019-09-02,695044.3439665464,14178.0,6290.5458984375
2019-09-03,708996.2174117576,14265.0,6261.58984375
2019-09-04,710799.8845504917,14260.7001953125,6269.6640625
2019-09-05,689210.1771620983,14146.0,6306.80322265625
2019-09-06,686299.5249349264,14172.2998046875,6308.9501953125
2019-09-09,680405.5142382489,14088.0,6326.212890625
2019-09-10,671949.069550553,14024.0,6336.6728515625
2019-09-11,677247.369982823,14095.7998046875,6381.9541015625
2019-09-12,679706.8361001367,14106.400390625,6342.173828125
2019-09-13,670254.3135461229,13983.0,6334.8427734375
2019-09-16,674530.823194448,13958.0,6219.43505859375
2019-09-17,685701.5413082313,14170.2998046875,6236.68994140625
2019-09-18,684686.6335160483,14126.7998046875,6276.6328125
2019-09-19,680515.0142226132,14126.0,6244.47021484375
2019-09-20,686107.804308473,14158.0,6231.47314453125
2019-09-23,688184.188726751,14048.0,6206.19921875
2019-09-24,693455.8315398212,14078.0,6137.60791015625
2019-09-25,685812.3664541716,14177.2998046875,6146.40380859375
2019-09-26,688782.1131244524,14211.2998046875,6230.333984375
2019-09-27,686173.1393453763,14236.7998046875,6196.88916015625
2019-09-30,667171.8587519542,14158.0,6169.10205078125
2019-10-01,677517.0440274004,14219.400390625,6138.25
2019-10-02,685556.4807819056,14206.0,6055.4248046875
2019-10-03,687470.3635800885,14188.0,6038.52880859375
2019-10-04,685994.4542672298,14166.0,6061.251953125
2019-10-07,680293.3724550693,14128.0,6000.58203125
2019-10-08,685433.4304728379,14239.5,6039.60107421875
2019-10-09,688079.4975831071,14210.0,6029.16015625
2019-10-10,683277.4348293236,14217.5,6023.64111328125
2019-10-11,674290.3791961089,14145.0,6105.7998046875
2019-10-14,677232.3053835756,14121.0,6126.876953125
2019-10-15,673087.4420592331,14168.5,6158.166015625
2019-10-16,680097.3523879949,14216.0,6169.591796875
2019-10-17,682446.5379951211,14224.0,6181.01416015625
2019-10-18,678681.5698361103,14184.5,6191.94677734375
2019-10-21,673820.3592896624,14138.0,6198.98681640625
2019-10-22,671811.0039513678,14102.5,6225.4970703125
2019-10-23,672654.88105308,14042.5,6257.80615234375
2019-10-24,674043.5848531353,13987.0,6339.64697265625
2019-10-25,679254.9150417155,14089.5,6252.34521484375
2019-10-28,672005.4013213947,14028.0,6265.3837890625
2019-10-29,670174.2890671468,14018.0,6281.13818359375
2019-10-30,672968.5378020912,14018.0,6295.7470703125
2019-10-31,683211.9968254929,14060.0,6228.31689453125
2019-11-01,684753.7415403412,14123.5,6207.19091796875
2019-11-04,679444.8213223593,14014.0,6180.34423828125
2019-11-05,669284.3919952989,14058.0,6264.15185546875
2019-11-06,672119.536869312,14028.5,6217.544921875
2019-11-07,659427.8108899521,14008.0,6165.6240234375
2019-11-08,658356.6988997546,14013.0,6177.98583984375
2019-11-11,655792.2373838555,14014.0390625,6148.740234375
2019-11-12,653474.1769217214,13997.2001953125,6180.9921875
2019-11-13,651005.8262340932,13852.7470703125,6142.5009765625
2019-11-14,656398.1979263171,13871.640625,6098.9501953125
2019-11-15,664126.2265469269,14078.0,6128.34521484375
2019-11-18,654514.817621496,13840.302734375,6122.625
2019-11-19,669731.3611130856,14139.0,6152.08984375
2019-11-20,667078.7720882371,14083.0,6155.10888671875
2019-11-21,660215.5824196973,14035.2783203125,6117.36376953125
2019-11-22,661848.8805598773,14070.0,6100.2421875
2019-11-25,659517.8846659611,14083.01171875,6070.76220703125
2019-11-26,660062.6966590439,14063.748046875,6026.18798828125
2019-11-27,657834.827067731,14078.0,6023.0390625
2019-11-28,657834.827067731,14087.1298828125,5953.06005859375
2019-11-29,653492.6290099077,13868.66015625,6011.830078125
2019-12-02,652006.4493978171,13868.345703125,6130.05517578125
2019-12-03,671211.4854072197,14123.2763671875,6133.89599609375
2019-12-04,668106.5474946549,14098.0,6112.87890625
2019-12-05,664524.7529063788,13994.884765625,6152.1171875
2019-12-06,659476.5044701436,14058.0,6186.8681640625
2019-12-09,657895.7238791389,14022.3798828125,6193.791015625
2019-12-10,658547.3813263136,14004.6005859375,6183.5048828125
2019-12-11,662383.9034934838,14021.0,6180.09912109375
2019-12-12,659073.673932437,13976.61328125,6139.39697265625
2019-12-13,661020.7992841091,13933.3564453125,6197.31787109375
2019-12-16,662419.8225656879,13968.525390625,6211.591796875
2019-12-17,664799.0791278733,14022.5,6244.35205078125
2019-12-18,663968.4298428533,14024.0,6287.25
2019-12-19,663780.6146104815,13966.919921875,6249.93017578125
2019-12-20,662741.695929649,13978.15625,6284.3720703125
2019-12-23,665266.41418407,13957.5810546875,6305.91015625
2019-12-24,672621.4099608128,13955.626953125,6305.91015625
2019-12-26,678914.494611677,13991.0,6319.44287109375
2019-12-27,680281.6461972162,13977.5,6329.31396484375
2019-12-30,679444.2233628752,13953.841796875,6299.5390625
2019-12-31,679985.226742971,13919.0,6299.5390625
2020-01-02,670960.9316758212,13689.2314453125,6283.5810546875
2020-01-03,691572.009548284,13884.7861328125,6323.4658203125
2020-01-06,701654.9801495718,13934.31640625,6257.40283203125
2020-01-07,703768.8163713049,13926.5,6279.34619140625
2020-01-08,694353.825002892,13867.236328125,6225.68603515625
2020-01-09,692795.4497513414,13886.939453125,6274.4931640625
2020-01-10,692411.6434406999,13827.560546875,6274.94091796875
2020-01-13,673176.2669413228,13522.4345703125,6296.56689453125
2020-01-14,677652.556259765,13665.3046875,6325.40576171875
2020-01-15,682050.7213315711,13668.0400390625,6283.365234375
2020-01-16,680541.8926113119,13665.0966796875,6286.0478515625
2020-01-17,682737.732576255,13623.0,6291.6572265625
2020-01-20,682737.732576255,13456.98828125,6245.04296875
2020-01-21,681286.2324946537,13615.0,6238.15283203125
2020-01-22,682604.8826194073,13651.0,6233.453125
2020-01-23,685448.4005813105,13626.38671875,6249.2099609375
2020-01-24,687427.3211462301,13609.1884765625,6244.10888671875
2020-01-27,695132.0813975505,13711.9736328125,6133.2080078125
2020-01-28,666620.0244539523,13213.240234375,6111.18408203125
2020-01-29,688110.7870729229,13634.0,6113.044921875
2020-01-30,693098.5964859512,13614.0146484375,6057.59619140625
2020-01-31,694320.2856987155,13643.1806640625,5940.0478515625
2020-02-03,691310.2115449619,13633.126953125,5884.169921875
2020-02-04,684666.3409371729,13735.5,5922.3388671875
2020-02-05,686276.8063594744,13702.4072265625,5978.509765625
2020-02-06,687774.8566182422,13668.267578125,5987.14501953125
2020-02-07,690812.3672762285,13698.0,5999.60693359375
2020-02-10,692377.5736906908,13675.853515625,5952.0830078125
2020-02-11,689168.5091744552,13691.58984375,5954.39697265625
2020-02-12,688245.6964637359,13657.5537109375,5913.0810546875
2020-02-13,683685.4694489506,13500.7373046875,5871.9541015625
2020-02-14,696889.7239706614,13695.400390625,5866.94482421875
2020-02-17,696889.7239706614,13681.2900390625,5867.52294921875
2020-02-18,702132.7483241436,13649.2412109375,5886.9619140625
2020-02-19,711561.7213496873,13768.0,5928.791015625
2020-02-20,715277.9868507939,13762.0,5942.48681640625
2020-02-21,724572.6962064703,13703.482421875,5882.2548828125
2020-02-24,740477.2476208201,13771.486328125,5807.0498046875
2020-02-25,734928.7553236524,13879.9296875,5787.13818359375
2020-02-26,741159.6765637307,14056.5,5688.9208984375
2020-02-27,734542.4148407736,13931.0,5535.69384765625
2020-02-28,719907.8962331661,14316.0,5452.7041015625
2020-03-02,715274.989566654,13971.9619140625,5361.24609375
2020-03-03,750740.645034547,14220.0,5518.6279296875
2020-03-04,749201.8294832581,14199.5,5650.13623046875
2020-03-05,763778.955681736,14256.0,5638.1298828125
2020-03-06,768674.8991610162,14309.599609375,5498.5400390625
2020-03-09,767251.3434229669,14251.5390625,5136.80908203125
2020-03-10,751835.4138899894,14094.818359375,5220.826171875
2020-03-11,753212.3088922905,14272.900390625,5154.10498046875
2020-03-12,742237.1279527174,14526.0,4895.748046875
2020-03-13,723653.10254159,14850.0,4907.57080078125
2020-03-16,699155.4079768317,14635.0224609375,4690.6572265625
2020-03-17,744812.6793093523,15192.0,4456.7490234375
2020-03-18,710344.0599809847,14955.7880859375,4330.673828125
2020-03-19,735627.6728408246,15474.5,4105.421875
2020-03-20,758997.2832639413,15908.0,4194.94384765625
2020-03-23,794306.4015040008,15766.2470703125,3989.51708984375
2020-03-24,880970.6126684385,16504.80078125,3937.632080078125
2020-03-25,851035.8558304142,16216.5,3937.632080078125
2020-03-26,872582.9418126862,16447.720703125,4338.90380859375
2020-03-27,846767.8738258053,16218.63671875,4545.57080078125
2020-03-30,834653.7626518117,16005.3349609375,4414.5
2020-03-31,832182.2268819365,16346.9619140625,4538.93017578125
2020-04-01,825947.2218542662,16277.943359375,4466.037109375
2020-04-02,857855.2937596317,16412.80859375,4531.68505859375
2020-04-03,863571.3555691838,16441.263671875,4623.42919921875
2020-04-06,885205.3948912501,16418.0,4811.8271484375
2020-04-07,875910.0267752857,16364.6484375,4778.63916015625
2020-04-08,868748.3851051542,16225.0,4626.69482421875
2020-04-09,902017.762534234,16159.376953125,4649.0791015625
2020-04-10,902017.762534234,15811.9677734375,4649.0791015625
2020-04-13,886326.0009800947,15800.0,4623.89404296875
2020-04-14,889603.4507662547,15751.0,4706.4912109375
2020-04-15,865076.9085310267,15578.3466796875,4625.90478515625
2020-04-16,878771.0510996646,15887.5,4480.60693359375
2020-04-17,845500.9003578481,15568.3388671875,4634.82080078125
2020-04-20,843756.3754388385,15423.0,4575.90478515625
2020-04-21,829675.6003753721,15377.080078125,4501.9189453125
2020-04-22,855620.117861474,15394.6787109375,4567.56201171875
2020-04-23,858673.9558842825,15408.6220703125,4593.55419921875
2020-04-24,868025.3829954828,15665.0,4496.06396484375
2020-04-27,844776.8086890909,15348.744140625,4513.14111328125
2020-04-28,842086.4472490787,15312.3857421875,4529.55419921875
2020-04-29,841450.352286358,15364.5947265625,4567.3232421875
2020-04-30,824928.8478094107,15234.63671875,4716.40283203125
2020-05-01,830756.3618242319,15249.0,4716.40283203125
2020-05-04,805116.1527859794,14671.0,4605.48681640625
2020-05-05,824376.4839096937,15044.0,4630.1328125
2020-05-06,830363.3433928884,15335.0,4608.7900390625
2020-05-07,830264.401875888,14998.33203125,4608.7900390625
2020-05-08,837097.0364027498,15227.0,4597.43017578125
2020-05-11,802391.6115521415,14721.3984375,4639.10498046875
2020-05-12,813674.5052938648,14848.7001953125,4588.73388671875
2020-05-13,826216.244669071,14994.0,4554.35888671875
2020-05-14,829660.6388445336,14846.873046875,4513.833984375
2020-05-15,834892.0531468085,14810.1201171875,4507.60693359375
2020-05-18,826994.5866299337,14853.0,4511.05810546875
2020-05-19,834317.902279009,14878.0,4548.65576171875
2020-05-20,830087.6564738249,14748.447265625,4545.9521484375
2020-05-21,817062.5653061552,14771.0,4545.9521484375
2020-05-26,794849.3715126478,14501.7578125,4626.798828125
2020-05-27,816562.6288069722,14850.0,4641.55517578125
2020-05-28,820115.6711295365,14888.5,4716.18505859375
2020-05-29,827866.4093088711,14825.0,4753.61181640625
2020-06-01,815891.9129048856,14603.0,4753.61181640625
2020-06-02,808339.9452924372,14573.5,4847.5068359375
2020-06-03,782964.740333658,14343.8232421875,4941.005859375
2020-06-04,780878.5938872058,14130.0,4916.7041015625
2020-06-05,759079.3968162632,14085.447265625,4947.7822265625
2020-06-08,756941.6167603098,13863.0,5070.56103515625
2020-06-09,775706.9055909105,14070.7998046875,5035.05517578125
2020-06-10,763026.9786259602,13852.103515625,4920.68212890625
2020-06-11,776664.1020604594,13947.443359375,4854.75390625
2020-06-12,804784.6128823801,14475.0,4880.35888671875
2020-06-15,780850.9038968433,14118.0,4816.3359375
2020-06-16,777849.7765241271,13988.119140625,4986.4580078125
2020-06-17,793619.0236783164,14275.0,4987.77587890625
2020-06-18,782046.9922351222,14102.7353515625,4925.248046875
2020-06-19,785717.7318595296,13997.6923828125,4942.27490234375
2020-06-22,795960.9822645438,14093.0,4918.8310546875
2020-06-23,802205.7477264864,14080.134765625,4879.1328125
2020-06-24,801229.7629681348,14113.177734375,4964.73486328125
2020-06-25,809528.6651656561,14289.2998046875,4896.72998046875
2020-06-26,819258.760145688,14376.2001953125,4904.087890625
2020-06-29,811009.4714097815,14213.0,4901.81787109375
2020-06-30,834152.7143310339,14470.2001953125,4905.39208984375
2020-07-01,809198.0051197972,14194.05078125,4914.38818359375
2020-07-02,813771.4206701014,14187.8583984375,4966.77978515625
2020-07-03,813771.4206701014,14298.779296875,4973.7939453125
2020-07-06,833945.2312440722,14503.0,4988.8662109375
2020-07-07,824067.4671194359,14206.5087890625,4987.08203125
2020-07-08,845396.6354268813,14483.5,5076.173828125
2020-07-09,830058.9136409528,14349.5654296875,5052.7939453125
2020-07-10,840936.7878525462,14545.7001953125,5031.255859375
2020-07-13,840069.7027665697,14428.0,5064.44677734375
2020-07-14,848965.2304063952,14584.0,5079.1220703125
2020-07-15,856992.8344668873,14715.400390625,5075.7978515625
2020-07-16,842065.3347876534,14561.171875,5098.3740234375
2020-07-17,846038.6124687063,14552.2099609375,5079.5849609375
2020-07-20,857522.1296186522,14688.0,5051.10595703125
2020-07-21,885514.1808841253,14949.2998046875,5114.708984375
2020-07-22,876619.4693544726,14626.8623046875,5110.18701171875
2020-07-23,888566.6450020823,14630.0,5145.009765625
2020-07-24,889306.8572450527,14578.904296875,5082.9912109375
2020-07-27,906598.7107560242,14603.0,5116.666015625
2020-07-28,913749.8171074435,14614.5,5112.98876953125
2020-07-29,919077.9896153166,14633.5,5149.6298828125
2020-07-30,902870.8559607829,14458.3447265625,5149.626953125
2020-07-31,914187.6159665715,14486.6689453125,5149.626953125
2020-08-03,922399.0226180333,14593.0,5006.22314453125
2020-08-04,935563.2064541682,14540.9208984375,5075.001953125
2020-08-05,961235.6050163164,14720.0,5127.05078125
2020-08-06,943692.1487621468,14307.642578125,5178.27197265625
2020-08-07,941503.5324912118,14568.45703125,5143.89306640625
2020-08-10,951426.0310538932,14618.0,5157.833984375
2020-08-11,921069.1768009996,14823.7998046875,5190.169921875
2020-08-12,924324.0153923625,14858.5,5233.4521484375
2020-08-13,922930.6145572796,14670.8095703125,5239.25
2020-08-14,913805.9647690874,14673.4970703125,5247.68994140625
2020-08-17,943758.0979632518,14788.0,5247.68994140625
2020-08-18,962265.3240464741,14969.400390625,5295.173828125
2020-08-19,919293.4375193528,14598.072265625,5272.81005859375
2020-08-20,913583.3391661943,14694.197265625,5272.81005859375
2020-08-24,915027.6360892364,14764.0,5277.041015625
2020-08-25,899207.1111329292,14629.400390625,5338.88818359375
2020-08-26,911446.0769937902,14607.7001953125,5340.328125
2020-08-27,892571.2688212161,14447.3828125,5371.47216796875
2020-08-28,912457.405807485,14446.00390625,5346.6591796875
2020-08-31,924731.1859795597,14618.0,5238.48681640625
2020-09-01,923855.1677958453,14599.7001953125,5310.67919921875
2020-09-02,921603.6602362184,14818.599609375,5311.97021484375
2020-09-03,902656.5463728745,14565.1474609375,5280.81298828125
2020-09-04,899738.7860084854,14545.9873046875,5239.85107421875
2020-09-07,899738.7860084854,14741.0,5230.19580078125
2020-09-08,919469.9953381452,14795.0,5244.07177734375
2020-09-09,932550.6483689282,14915.2001953125,5149.3759765625
2020-09-10,934530.2392142486,14874.2001953125,4891.4609375
2020-09-11,925645.2635226923,14857.470703125,5016.7119140625
2020-09-14,934556.7841768774,14883.0,5161.828125
2020-09-15,942409.1109237293,14983.5,5100.865234375
2020-09-16,937109.5995062358,14869.599609375,5058.48193359375
2020-09-17,923896.6229935939,14812.5869140625,5038.40087890625
2020-09-18,928115.9496186874,14788.0,5059.22314453125
2020-09-21,900248.296200086,14728.0,4999.35986328125
2020-09-22,905804.9778492822,14839.2001953125,4934.0927734375
2020-09-23,881564.3237925848,14742.5859375,4917.955078125
2020-09-24,889233.8982807422,14803.9853515625,4842.755859375
2020-09-25,886314.5163156469,14839.578125,4945.791015625
2020-09-28,894929.0956237215,14863.0,4906.5478515625
2020-09-29,907066.6152447668,14893.599609375,4879.09814453125
2020-09-30,904805.7292587651,14910.0,4870.0390625
2020-10-01,912922.467351161,14879.0,4970.09423828125
2020-10-02,905246.1657475893,14817.55859375,4926.73388671875
2020-10-05,913285.0804571833,14853.0,4958.76904296875
2020-10-06,903390.4484283393,14780.1826171875,4999.22119140625
2020-10-07,894639.5884492438,14773.0,5004.3271484375
2020-10-08,893523.009974275,14715.5,5039.14208984375
2020-10-09,905766.0392545252,14676.99609375,5053.6630859375
2020-10-12,908170.8650151911,14693.0,5093.09912109375
2020-10-13,879480.0503510457,14484.9921875,5132.57177734375
2020-10-14,904269.0251037488,14793.0,5176.09912109375
2020-10-15,898347.7568945359,14681.462890625,5105.14990234375
2020-10-16,895444.9729276159,14652.5,5103.4140625
2020-10-19,900565.3884198184,14693.0,5126.330078125
2020-10-20,903376.2618059714,14708.0,5099.83984375
2020-10-21,908853.4872733373,14688.0,5096.44580078125
2020-10-22,894808.514723449,14639.775390625,5091.81591796875
2020-10-23,895236.8553152177,14639.8525390625,5112.18798828125
2020-10-26,895745.5279148928,14642.7822265625,5144.048828125
2020-10-27,903613.8714860895,14724.2001953125,5128.22509765625
2020-10-28,883902.86431341,14653.2744140625,5128.22509765625
2020-11-02,886514.2500496781,14586.169921875,5115.1279296875
2020-11-03,896093.811240219,14603.9580078125,5159.4521484375
2020-11-04,885725.8740499739,14540.892578125,5105.19921875
2020-11-05,898114.6398692069,14360.0,5260.326171875
2020-11-06,893901.8919444355,14256.0,5335.52880859375
